57.61676,12.80754 
57.61674,12.80753 
57.6167,12.8075 
57.61662,12.80747 
57.61657,12.80746 
57.61647,12.80745 
57.61639,12.80745 
57.61635,12.80744 
57.61627,12.80741 
57.61622,12.80737 
57.61618,12.80733 
57.61597,12.80683 
57.61577,12.80644 
57.61567,12.80633 
57.61556,12.80628 
57.61553,12.80627 
57.61547,12.80627 
57.61538,12.80629 
57.61537,12.80629 
57.61531,12.80634 
57.61503,12.80665 
57.61489,12.80684 
57.6148,12.80702 
57.61479,12.80703 
57.61476,12.80711 
57.6147,12.80732 
57.61466,12.80753 
57.61461,12.80805 
57.61458,12.80811 
57.61454,12.80817 
57.61426,12.80712 
57.61424,12.80707 
57.61422,12.80697 
57.61354,12.80456 
57.61327,12.8035 
57.61322,12.80336 
57.6125,12.80072 
57.61248,12.80067 
57.61159,12.79741 
57.61127,12.79647 
57.6111,12.79611 
57.61102,12.7959 
57.61076,12.79539 
57.61062,12.79515 
57.61042,12.79484 
57.61016,12.79447 
57.60997,12.79422 
57.60985,12.79404 
57.60898,12.79287 
57.60873,12.7925 
57.60859,12.79233 
57.60843,12.79211 
57.60806,12.79156 
57.6079,12.79128 
57.60767,12.79095 
57.60765,12.79091 
57.60695,12.78975 
57.60683,12.78952 
57.6067,12.7893 
57.60655,12.78901 
57.60628,12.78843 
57.60616,12.78814 
57.60586,12.78734 
57.60582,12.78721 
57.60438,12.78325 
57.60427,12.78298 
57.60422,12.78282 
57.60417,12.7827 
57.60408,12.78244 
57.60407,12.78242 
57.60391,12.78192 
57.60388,12.78185 
57.60379,12.78157 
57.60371,12.78136 
57.60357,12.78092 
57.60357,12.7809 
57.60327,12.77988 
57.60293,12.77861 
57.60291,12.77851 
57.60283,12.77821 
57.60277,12.77802 
57.60201,12.77522 
57.60201,12.77521 
57.60185,12.77462 
57.60181,12.7745 
57.60177,12.77432 
57.60127,12.77245 
57.60116,12.77189 
57.60114,12.77182 
57.60107,12.77148 
57.60105,12.77126 
57.60104,12.7712 
57.60099,12.77059 
57.60098,12.77053 
57.60089,12.76878 
57.60089,12.76859 
57.60077,12.76606 
57.60077,12.76591 
57.60075,12.76558 
57.60075,12.76542 
57.6006,12.76256 
57.60055,12.76199 
57.60049,12.76158 
57.60049,12.76153 
57.60036,12.76086 
57.60008,12.75979 
57.59959,12.75832 
57.59937,12.75777 
57.59927,12.75756 
57.59897,12.75699 
57.59871,12.75657 
57.59865,12.7565 
57.59853,12.7563 
57.59835,12.75606 
57.59806,12.75574 
57.59806,12.75573 
57.59791,12.75557 
57.59369,12.75151 
57.59367,12.7515 
57.59365,12.75147 
57.59364,12.75147 
57.59349,12.75132 
57.5933,12.75116 
57.59294,12.7508 
57.5928,12.75068 
57.59267,12.75055 
57.59264,12.75053 
57.59228,12.75019 
57.59216,12.75009 
57.59191,12.74992 
57.59174,12.74983 
57.59137,12.74968 
57.59136,12.74967 
57.59129,12.74966 
57.59093,12.74958 
57.59042,12.74944 
57.59011,12.74925 
57.58984,12.74905 
57.58942,12.7487 
57.58935,12.74862 
57.58923,12.74851 
57.58894,12.7482 
57.58872,12.74793 
57.58859,12.74773 
57.58854,12.74767 
57.58819,12.7471 
57.58661,12.74436 
57.5866,12.74433 
57.58635,12.74384 
57.5853,12.74154 
57.58499,12.74082 
57.58471,12.73992 
57.58463,12.73962 
57.58453,12.7393 
57.58415,12.73828 
57.584,12.73796 
57.58379,12.73756 
57.5834,12.73693 
57.58262,12.73582 
57.58243,12.73553 
57.58172,12.73452 
57.58171,12.7345 
57.58144,12.7341 
57.58138,12.73403 
57.58117,12.73372 
57.58112,12.73366 
57.58099,12.73346 
57.57975,12.7317 
57.57929,12.73101 
57.57904,12.73067 
57.57903,12.73066 
57.57859,12.72988 
57.57843,12.72954 
57.57839,12.72943 
57.57829,12.72921 
57.57803,12.72852 
57.57717,12.7259 
57.57713,12.72581 
57.57712,12.72575 
57.57648,12.72389 
57.57647,12.72384 
57.57555,12.72122 
57.57453,12.71797 
57.57452,12.71791 
57.57425,12.71705 
57.57423,12.717 
57.57403,12.71629 
57.57368,12.71544 
57.57359,12.71526 
57.57341,12.71497 
57.57335,12.71486 
57.57312,12.71458 
57.573,12.71445 
57.57285,12.71431 
57.5728,12.71427 
57.57248,12.71405 
57.57235,12.71398 
57.57215,12.7139 
57.57193,12.71387 
57.57189,12.71386 
57.57175,12.71386 
57.57157,12.71387 
57.57123,12.71393 
57.56937,12.71442 
57.5689,12.71456 
57.56873,12.7146 
57.56872,12.7146 
57.56854,12.71464 
57.56818,12.7147 
57.56802,12.71471 
57.5678,12.71471 
57.56754,12.71469 
57.56729,12.71465 
57.56698,12.71457 
57.56668,12.71443 
57.56642,12.71428 
57.56615,12.7141 
57.56595,12.71395 
57.56563,12.71363 
57.56549,12.71345 
57.56542,12.71338 
57.56521,12.71312 
57.56498,12.7128 
57.5648,12.71252 
57.56443,12.71183 
57.56423,12.71136 
57.56405,12.71089 
57.56389,12.71038 
57.56389,12.71035 
57.5638,12.71005 
57.56365,12.70943 
57.56357,12.709 
57.5635,12.70853 
57.5635,12.70848 
57.56349,12.70845 
57.56342,12.70778 
57.56333,12.70654 
57.56333,12.70646 
57.56326,12.70564 
57.5632,12.70519 
57.5632,12.70515 
57.56314,12.70472 
57.56301,12.704 
57.56294,12.70368 
57.56262,12.70242 
57.56254,12.70216 
57.56248,12.70201 
57.56243,12.70186 
57.56242,12.70184 
57.56235,12.70165 
57.56228,12.7015 
57.56224,12.70139 
57.56221,12.70133 
57.56221,12.70131 
57.56213,12.70113 
57.56209,12.70107 
57.56206,12.701 
57.56185,12.70059 
57.56184,12.70058 
57.56175,12.70041 
57.56158,12.70013 
57.56147,12.69997 
57.56142,12.69988 
57.56127,12.69967 
57.56096,12.69927 
57.5608,12.69908 
57.56038,12.69867 
57.56009,12.69843 
57.55966,12.69814 
57.55948,12.69803 
57.5591,12.69784 
57.55816,12.69749 
57.55814,12.69749 
57.55738,12.69719 
57.55737,12.69718 
57.55727,12.69713 
57.5571,12.69701 
57.55698,12.69691 
57.5568,12.69674 
57.55583,12.69554 
57.55581,12.69552 
57.55577,12.69546 
57.55565,12.69531 
57.55504,12.69447 
57.55468,12.69407 
57.55413,12.6935 
57.55398,12.69333 
57.55324,12.69255 
57.55294,12.6922 
57.55277,12.69196 
57.55271,12.69185 
57.55267,12.6918 
57.5525,12.69144 
57.55228,12.69088 
57.55204,12.69016 
57.55203,12.69014 
57.55198,12.68998 
57.55192,12.68984 
57.55175,12.68949 
57.55155,12.68915 
57.55134,12.68885 
57.55123,12.68873 
57.55121,12.6887 
57.55096,12.68845 
57.55083,12.68835 
57.55046,12.68803 
57.54971,12.68743 
57.54969,12.68742 
57.54893,12.6868 
57.5466,12.68498 
57.54605,12.68451 
57.54567,12.68422 
57.5454,12.68403 
57.54487,12.68369 
57.54476,12.68364 
57.54446,12.68348 
57.54365,12.68308 
57.54362,12.68307 
57.54189,12.6822 
57.54146,12.682 
57.54127,12.68193 
57.54112,12.68185 
57.5408,12.68179 
57.54073,12.68177 
57.54038,12.68174 
57.54026,12.68175 
57.54019,12.68175 
57.54008,12.68176 
57.54001,12.68176 
57.53978,12.6818 
57.5393,12.68196 
57.53821,12.68239 
57.5379,12.68253 
57.53768,12.6826 
57.53747,12.68265 
57.53723,12.68268 
57.53704,12.68269 
57.53669,12.68266 
57.53639,12.68261 
57.53608,12.6825 
57.53584,12.6824 
57.53556,12.68226 
57.53551,12.68224 
57.53484,12.6819 
57.53427,12.68164 
57.53409,12.6816 
57.53403,12.68157 
57.53366,12.68154 
57.53343,12.68155 
57.53327,12.68158 
57.53325,12.68158 
57.5328,12.68176 
57.53257,12.68189 
57.53231,12.68206 
57.53171,12.68266 
57.52848,12.6861 
57.52818,12.68647 
57.528,12.68671 
57.52786,12.68692 
57.52768,12.68722 
57.52731,12.6879 
57.52729,12.68792 
57.52693,12.68861 
57.52693,12.68862 
57.5268,12.68882 
57.52679,12.68883 
57.52673,12.68894 
57.52659,12.68915 
57.52648,12.68934 
57.52626,12.68963 
57.52613,12.68977 
57.52597,12.68997 
57.52576,12.69021 
57.52551,12.69045 
57.52513,12.69077 
57.52496,12.69089 
57.52475,12.69101 
57.52457,12.69113 
57.52444,12.6912 
57.52386,12.69147 
57.52366,12.69155 
57.52357,12.6916 
57.52339,12.69167 
57.52336,12.69169 
57.52147,12.69254 
57.52145,12.69254 
57.52142,12.69256 
57.52116,12.69266 
57.52078,12.69285 
57.52051,12.69296 
57.51888,12.69375 
57.51881,12.69379 
57.51842,12.69398 
57.518,12.69416 
57.51789,12.6942 
57.51771,12.69424 
57.51755,12.69425 
57.51454,12.69415 
57.51445,12.69414 
57.51437,12.69414 
57.51409,12.69416 
57.51396,12.69418 
57.51381,12.69422 
57.51371,12.69426 
57.51353,12.69431 
57.51328,12.69444 
57.51308,12.69456 
57.5126,12.6949 
57.51238,12.69512 
57.51028,12.69766 
57.51025,12.69769 
57.51021,12.6977 
57.51005,12.69786 
57.50993,12.698 
57.50985,12.69811 
57.50977,12.69826 
57.50973,12.69836 
57.50961,12.69872 
57.50959,12.69883 
57.50958,12.69882 
57.50957,12.69882 
57.50956,12.69881 
57.50952,12.69881 
57.50951,12.69882 
57.5095,12.69882 
57.50949,12.69883 
57.50948,12.69885 
57.50946,12.69887 
57.50946,12.69889 
57.50945,12.6989 
57.50945,12.69893 
57.50944,12.69895 
57.50944,12.69909 
57.50945,12.69911 
57.50947,12.69939 
57.50946,12.69944 
57.50946,12.69956 
57.50942,12.69982 
57.50935,12.70016 
57.50927,12.70038 
57.50922,12.70047 
57.50919,12.70054 
57.50909,12.7007 
57.50899,12.70082 
57.50896,12.70085 
57.50884,12.70094 
57.50882,12.70094 
57.50877,12.70097 
57.50871,12.70098 
57.50865,12.70098 
57.50856,12.70097 
57.50837,12.70091 
57.5083,12.70087 
57.5082,12.7008 
57.50811,12.70072 
57.50792,12.70053 
57.50773,12.70029 
57.50752,12.69996 
57.50738,12.6997 
57.50727,12.69946 
57.50703,12.699 
57.50624,12.69735 
57.50623,12.69734 
57.50565,12.69622 
57.50537,12.69558 
57.50502,12.69467 
57.50497,12.69472 
57.50488,12.69485 
57.50487,12.69486 
57.50429,12.69566 
57.5042,12.69587 
57.50417,12.69599 
57.50408,12.69622 
57.50406,12.69625 
57.50406,12.69626 
57.50399,12.69643 
57.50394,12.69661 
57.50392,12.69666 
57.5039,12.69673 
57.50386,12.69695 
57.50385,12.69704 
57.50385,12.69715 
57.50387,12.69736 
57.50388,12.69738 
57.50393,12.69758 
57.50399,12.69774 
57.50401,12.69778 
57.50409,12.69798 
57.50411,12.698 
57.50437,12.69853 
57.50447,12.69882 
57.50448,12.69889 
57.50451,12.69902 
57.50454,12.69923 
57.50455,12.69935 
57.50455,12.69943 
57.50456,12.69955 
57.50456,12.69973 
57.50455,12.69982 
57.50455,12.69991 
57.50452,12.70015 
57.50451,12.70016 
57.5044,12.70078 
57.50438,12.70086 
57.50431,12.70124 
57.50429,12.70141 
57.50424,12.7016 
57.50418,12.70188 
57.50414,12.70214 
57.50412,12.70223 
57.50412,12.70229 
57.50409,12.70244 
57.50377,12.7023 
57.50369,12.70228 
57.50364,12.70226 
57.50363,12.70226 
57.5036,12.70225 
57.50343,12.70222 
57.5034,12.70222 
57.50336,12.7022 
57.50332,12.70219 
57.50327,12.70216 
57.50314,12.7021 
57.50304,12.702 
57.50302,12.70195 
57.50298,12.70189 
57.50296,12.70185 
57.50294,12.70179 
57.50289,12.70168 
57.50286,12.70159 
57.50286,12.70158 
57.50256,12.70063 
57.50255,12.70062 
57.50251,12.70045 
57.50248,12.70038 
57.50247,12.70034 
57.50239,12.70017 
57.50236,12.70012 
57.50235,12.70009 
57.50225,12.69998 
57.50222,12.69994 
57.50146,12.69914 
57.50141,12.6991 
57.50137,12.69905 
57.50107,12.69874 
57.5007,12.69832 
57.50054,12.69812 
57.50022,12.69775 
57.50015,12.69768 
57.50001,12.69756 
57.49994,12.69751 
57.49986,12.69747 
57.49874,12.69681 
57.49862,12.69675 
57.49816,12.69648 
57.49776,12.69619 
57.49744,12.69592 
57.49742,12.69591 
57.49566,12.6944 
57.49559,12.69433 
57.49556,12.69429 
57.49555,12.69426 
57.49554,12.69425 
57.49541,12.69383 
57.49505,12.69411 
57.49457,12.69445 
57.49449,12.69452 
57.49441,12.69458 
57.49439,12.69459 
57.49398,12.69489 
57.49397,12.6949 
57.49394,12.69492 
57.49392,12.69494 
57.4938,12.69502 
57.49366,12.6951 
57.49327,12.69529 
57.49319,12.69531 
57.49318,12.69531 
57.49298,12.69537 
57.49285,12.69539 
57.49268,12.69539 
57.49254,12.6954 
57.49241,12.69539 
57.49226,12.69539 
57.49205,12.69542 
57.49169,12.6955 
57.49159,12.69551 
57.49156,12.69552 
57.49141,12.69553 
57.49112,12.69557 
57.49049,12.69561 
57.49042,12.69562 
57.4902,12.69567 
57.49003,12.69573 
57.48989,12.69581 
57.48985,12.69584 
57.48976,12.69589 
57.48964,12.69599 
57.48955,12.69605 
57.48944,12.69616 
57.48914,12.6965 
57.489,12.69663 
57.48896,12.69668 
57.48894,12.69669 
57.48892,12.69671 
57.48884,12.69674 
57.4888,12.69675 
57.48876,12.69677 
57.48868,12.6968 
57.48866,12.69682 
57.48864,12.69685 
57.48861,12.69688 
57.48857,12.69696 
57.48853,12.69702 
57.4885,12.69705 
57.48847,12.69707 
57.48806,12.6974 
57.48795,12.6975 
57.48786,12.69756 
57.48767,12.69771 
57.48761,12.69775 
57.48758,12.69778 
57.48734,12.69798 
57.48724,12.69809 
57.48623,12.69933 
57.4862,12.69938 
57.48498,12.70089 
57.48496,12.70092 
57.48495,12.70092 
57.48492,12.70096 
57.48488,12.701 
57.48478,12.70108 
57.48461,12.70115 
57.48406,12.70132 
57.48388,12.70139 
57.48308,12.70164 
57.483,12.70167 
57.48296,12.70168 
57.48293,12.70168 
57.48285,12.70128 
57.48284,12.70118 
57.48283,12.70114 
57.48281,12.70111 
57.4828,12.70108 
57.48278,12.70106 
57.48276,12.70105 
57.48274,12.70105 
57.48271,12.70106 
57.48265,12.70109 
57.48254,12.7012 
57.48251,12.70124 
57.48244,12.70137 
57.4824,12.70143 
57.48224,12.70173 
57.4821,12.70188 
57.48205,12.70192 
57.48201,12.70194 
57.48197,12.70197 
57.48192,12.702 
57.48191,12.702 
57.48188,12.70202 
57.48181,12.70204 
57.48168,12.70209 
57.48166,12.70209 
57.48155,12.70213 
57.48125,12.70222 
57.48114,12.70226 
57.48113,12.70226 
57.48092,12.70233 
57.48079,12.70236 
57.48077,12.70237 
57.48054,12.70243 
57.47981,12.70269 
57.47965,12.70272 
57.4796,12.70272 
57.47948,12.70269 
57.47946,12.70269 
57.47932,12.70262 
57.47925,12.7026 
57.47919,12.70299 
57.47914,12.7031 
57.47911,12.70332 
57.47904,12.70366 
57.47902,12.7037 
57.47901,12.70374 
57.47899,12.70377 
57.47889,12.70384 
57.47887,12.70383 
57.47885,12.70383 
57.47882,12.70384 
57.4788,12.70384 
57.47879,12.70385 
57.47872,12.70387 
57.4787,12.70389 
57.47868,12.7039 
57.47864,12.70397 
57.47863,12.70398 
57.4784,12.70431 
57.47836,12.70436 
57.47833,12.70439 
57.4782,12.70449 
57.47807,12.70456 
57.47801,12.70458 
57.47799,12.70459 
57.47791,12.70461 
57.47789,12.70462 
57.47702,12.70483 
57.47701,12.70483 
57.47666,12.70493 
57.47631,12.70508 
57.47636,12.70521 
57.47637,12.70526 
57.47655,12.70558 
57.47656,12.70561 
57.47662,12.70571 
57.47662,12.70573 
57.47671,12.70597 
57.47701,12.70701 
57.47703,12.7071 
57.47706,12.70717 
57.47706,12.70718 
57.47707,12.70723 
57.4773,12.70782 
57.47736,12.70795 
57.47737,12.70799 
57.47738,12.708 
57.4774,12.70805 
57.4774,12.70808 
57.47744,12.70822 
57.47745,12.70827 
57.47745,12.70828 
57.47753,12.70863 
57.47758,12.70891 
57.47759,12.70892 
57.47762,12.70909 
57.47766,12.70919 
57.47766,12.7092 
57.47768,12.70924 
57.47772,12.70928 
57.47741,12.71042 
57.47724,12.71096 
57.47708,12.71138 
57.47688,12.71183 
57.47662,12.71234 
57.47605,12.71326 
57.47583,12.71357 
57.47576,12.7137 
57.47564,12.71389 
57.47563,12.71392 
57.4754,12.71434 
57.47521,12.71475 
57.47488,12.71563 
57.47468,12.71631 
57.47442,12.71737 
57.47437,12.71761 
57.47426,12.71803 
57.47415,12.71838 
57.47404,12.71866 
57.47401,12.71872 
57.47394,12.71892 
57.47359,12.71973 
57.47339,12.72026 
57.47313,12.7211 
57.47248,12.72402 
57.47213,12.7253 
57.47146,12.72738 
57.47131,12.72798 
57.47116,12.72876 
57.47111,12.72908 
57.47103,12.72979 
57.47078,12.73333 
57.47071,12.73398 
57.4706,12.73464 
57.47046,12.73518 
57.47021,12.73588 
57.4699,12.73651 
57.4696,12.73696 
57.46825,12.73881 
57.46782,12.73947 
57.46763,12.73986 
57.46742,12.74041 
57.46729,12.74087 
57.46715,12.74151 
57.46705,12.74226 
57.46703,12.74307 
57.46705,12.74369 
57.4671,12.74427 
57.46719,12.7448 
57.46734,12.74541 
57.46757,12.74607 
57.46761,12.74621 
57.46844,12.7484 
57.46882,12.74954 
57.46911,12.75059 
57.46935,12.75158 
57.47083,12.75842 
57.47123,12.76014 
57.47347,12.7691 
57.47387,12.77057 
57.47411,12.77122 
57.4743,12.77168 
57.47432,12.77174 
57.47454,12.77218 
57.4748,12.77263 
57.47481,12.77264 
57.47761,12.77724 
57.47765,12.77732 
57.47787,12.7777 
57.47815,12.77829 
57.4782,12.77838 
57.47842,12.77899 
57.47861,12.77958 
57.47875,12.78009 
57.47892,12.78096 
57.47901,12.78155 
57.47901,12.78159 
57.47909,12.78235 
57.47912,12.7828 
57.47913,12.7839 
57.47911,12.78413 
57.47909,12.78459 
57.47885,12.78705 
57.47884,12.7871 
57.47855,12.78992 
57.47851,12.79061 
57.47849,12.79148 
57.4785,12.7917 
57.47843,12.79175 
57.47839,12.7918 
57.47834,12.79189 
57.47826,12.79207 
57.47824,12.79214 
57.47743,12.79427 
57.47728,12.79472 
57.47704,12.79534 
57.47694,12.79555 
57.47674,12.7961 
57.47663,12.79637 
57.47651,12.79674 
57.47632,12.7972 
57.4763,12.79728 
57.47578,12.79865 
57.47573,12.79876 
57.47542,12.79959 
57.47525,12.8 
57.475,12.80055 
57.47473,12.80092 
57.47472,12.80094 
57.47431,12.80146 
57.4743,12.80148 
57.47383,12.80214 
57.47297,12.80328 
57.47295,12.8033 
57.47252,12.80389 
57.47247,12.80395 
57.47158,12.80516 
57.47157,12.80518 
57.47136,12.80545 
57.47122,12.80561 
57.47111,12.80569 
57.47109,12.8057 
57.471,12.80578 
57.47085,12.80587 
57.47061,12.80597 
57.47059,12.80597 
57.47042,12.80606 
57.46989,12.80629 
57.46958,12.8064 
57.46954,12.80642 
57.46939,12.80648 
57.4692,12.80653 
57.46919,12.80653 
57.46901,12.80658 
57.46832,12.80687 
57.46822,12.80692 
57.46813,12.807 
57.46805,12.80716 
57.46802,12.80721 
57.46798,12.80732 
57.4679,12.8076 
57.46761,12.80897 
57.4676,12.80905 
57.46747,12.80964 
57.46746,12.80967 
57.46697,12.81195 
57.46679,12.81256 
57.46644,12.81353 
57.46629,12.81387 
57.4661,12.81424 
57.46594,12.81447 
57.46546,12.81497 
57.46542,12.81502 
57.46527,12.81517 
57.46517,12.8153 
57.46508,12.81544 
57.46502,12.81559 
57.46496,12.8158 
57.46493,12.81602 
57.46491,12.81627 
57.46501,12.82072 
57.465,12.82084 
57.46496,12.82111 
57.46491,12.82126 
57.46484,12.8214 
57.46483,12.82141 
57.46477,12.82149 
57.46467,12.8216 
57.46437,12.82186 
57.46425,12.82199 
57.46421,12.82206 
57.46418,12.8221 
57.46408,12.82231 
57.46403,12.8225 
57.46399,12.82275 
57.46391,12.82311 
57.46388,12.82321 
57.46383,12.82333 
57.46377,12.82342 
57.4635,12.82371 
57.46342,12.82377 
57.46294,12.82419 
57.46294,12.8242 
57.46283,12.82432 
57.46264,12.82463 
57.46249,12.82494 
57.46244,12.82514 
57.46241,12.82535 
57.46239,12.82564 
57.46236,12.82677 
57.46235,12.8268 
57.46233,12.82709 
57.46226,12.82761 
57.4622,12.82796 
57.46208,12.82837 
57.46197,12.82864 
57.46179,12.82898 
57.46168,12.82926 
57.46162,12.8295 
57.46158,12.8297 
57.46137,12.83155 
57.46129,12.83203 
57.46113,12.83262 
57.46102,12.83285 
57.46089,12.83303 
57.46074,12.83314 
57.46052,12.83325 
57.46016,12.83328 
57.45959,12.83328 
57.45936,12.83332 
57.45919,12.83337 
57.45899,12.83352 
57.45892,12.83361 
57.45877,12.83386 
57.45845,12.83458 
57.4579,12.8359 
57.45764,12.83666 
57.4565,12.84046 
57.4564,12.84071 
57.45637,12.84081 
57.45623,12.84114 
57.45613,12.84128 
57.45601,12.84139 
57.45589,12.84146 
57.45575,12.84153 
57.45561,12.84155 
57.45545,12.84155 
57.45489,12.84139 
57.45446,12.84122 
57.45436,12.84119 
57.45419,12.84112 
57.45418,12.84112 
57.454,12.84109 
57.45384,12.84109 
57.45375,12.84113 
57.45364,12.84119 
57.45316,12.84159 
57.45282,12.84182 
57.45275,12.84184 
57.45271,12.84184 
57.45264,12.84186 
57.45253,12.84188 
57.45249,12.84188 
57.4523,12.84191 
57.45218,12.84191 
